LoadType,Condition,Vrms,Irms,RealPower,PF,ApparentPower,SP_Ratio,CurrentPerWatt,PF_Drift,Current_Drift,Power_Drift,RollingMean_Power,RollingMean_PF,RollingMean_Current,RollingStd_Power,RollingStd_PF,RollingStd_Current,Target_Next_Power
1,0,230.2,0.4248,96.4,0.986,97.78896,1.0144082987551868,0.004406639004149377,0.0050000000000000044,-0.00029999999999996696,0.4000000000000057,96.136,0.9810000000000001,0.42488000000000004,0.40531469255374736,0.003937003937005537,0.00020493901531918379,96.48
1,0,231.3,0.4252,96.48,0.981,98.34876000000001,1.0193694029850746,0.004407131011608624,-0.0050000000000000044,0.00040000000000001146,0.0799999999999983,96.22,0.9810000000000001,0.42498,0.42848570571249106,0.003937003937005537,0.0002167948338867912,97.11
1,0,231.4,0.4248,97.11,0.988,98.29872,1.0122409638554217,0.004374420759962929,0.007000000000000006,-0.00040000000000001146,0.6299999999999955,96.526,0.9836,0.42492,0.402715780669071,0.0032093613071755545,0.00021679483388680365,96.59
1,0,230.9,0.4255,96.59,0.983,98.24795,1.01716482037478,0.004405217931462884,-0.0050000000000000044,0.0006999999999999784,-0.519999999999996,96.51599999999999,0.9838000000000001,0.42508,0.3997874435245565,0.003114482300478756,0.0002949576240750613,96.34
1,0,230.6,0.4249,96.34,0.983,97.98194,1.0170431804027402,0.004410421424122898,0.0,-0.0005999999999999894,-0.25,96.584,0.9842000000000001,0.42504,0.30859358386054353,0.002774887385101455,0.00030495901363955167,96.66
1,0,231.2,0.4248,96.66,0.984,98.21376,1.0160744878957169,0.004394785847299814,0.0010000000000000009,-9.999999999998899e-05,0.3199999999999932,96.636,0.9837999999999999,0.42504,0.29125590122758177,0.0025884358211080653,0.00030495901363955167,96.59
1,0,230.3,0.4254,96.59,0.986,97.96962,1.0142832591365567,0.004404182627601201,0.0020000000000000018,0.0005999999999999894,-0.06999999999999318,96.658,0.9848000000000001,0.42508,0.2804817284599652,0.00216794833886668,0.0003420526275297482,96.6
1,0,230.6,0.4247,96.6,0.986,97.93582,1.013828364389234,0.00439648033126294,0.0,-0.0006999999999999784,0.009999999999990905,96.556,0.9843999999999999,0.42506000000000005,0.12421755109441387,0.0015165750888086705,0.0003646916505762187,97.64
1,0,231.7,0.4253,97.64,0.991,98.54201,1.0092381196231053,0.0043557968045882835,0.0050000000000000044,0.0005999999999999894,1.0400000000000063,96.766,0.986,0.42502000000000006,0.5037658186100853,0.003082207001483485,0.00031144823004797175,97.11
1,0,231.4,0.4248,97.11,0.988,98.29872,1.0122409638554217,0.004374420759962929,-0.0030000000000000027,-0.0005000000000000004,-0.5300000000000011,96.91999999999999,0.9870000000000001,0.425,0.45645372164096654,0.0026457513110632533,0.0003240370349204221,96.59
1,0,230.9,0.4255,96.59,0.983,98.24795,1.01716482037478,0.004405217931462884,-0.0050000000000000044,0.0006999999999999784,-0.519999999999996,96.906,0.9868,0.42514,0.46736495375657805,0.0029495762407493347,0.0003646916505761767,96.34
1,0,230.6,0.4249,96.34,0.983,97.98194,1.0170431804027402,0.004410421424122898,0.0,-0.0005999999999999894,-0.25,96.856,0.9862,0.42504,0.5200288453536875,0.0034205262752964537,0.0003435112807463642,96.66
