LoadType,Condition,Vrms,Irms,RealPower,PF,ApparentPower,SP_Ratio,CurrentPerWatt,PF_Drift,Current_Drift,Power_Drift,RollingMean_Power,RollingMean_PF,RollingMean_Current,RollingStd_Power,RollingStd_PF,RollingStd_Current,ActualPower,PredictedPower,PredictionError,HealthScore,HealthStatus,Diagnosis,MaintenanceAlert
0,0,230.5,0.0402,8.21,0.886,9.2661,1.1286358099878195,0.00489646772228989,0.028000000000000025,0.0,0.2400000000000011,8.176,0.8836,0.0402,0.11696153213771665,0.01470714112259841,0.0,8.38,8.172545,0.2074545669555672,95.3851244285054,Healthy,Possible power factor degradation,MAINTENANCE REQUIRED
1,0,231.9,0.4253,96.69,0.98,98.62707,1.020033819422898,0.004398593442962044,0.01200000000000001,-0.00029999999999996696,1.7999999999999972,96.176,0.9794,0.42518,0.969009803872004,0.008532291603080283,0.00038987177379305363,96.27,96.06183,0.20817138671874602,93.85251637587649,Healthy,Normal stable operation,MAINTENANCE REQUIRED
0,0,228.6,0.0402,7.12,0.774,9.18972,1.2906910112359549,0.005646067415730337,0.02300000000000002,0.0,0.16999999999999993,7.054,0.7658,0.0402,0.09476286192388414,0.010183319694475777,0.0,6.97,7.0836396,0.11363962173461939,96.34489423859748,Healthy,Possible power factor degradation,MAINTENANCE REQUIRED
2,1,222.9,0.3841,56.02,0.653,85.61589000000001,1.5283093538022134,0.006856479828632631,0.0040000000000000036,0.0005999999999999894,0.14000000000000057,54.522000000000006,0.6446,0.378,1.7202964860743288,0.0070213958726153035,0.007500999933341662,56.43,56.421562,0.008437805175780966,92.15563593153007,Healthy,Moderate load instability observed,MAINTENANCE REQUIRED
1,0,230.6,0.4247,96.6,0.986,97.93582,1.013828364389234,0.00439648033126294,0.0,-0.0006999999999999784,0.009999999999990905,96.556,0.9844000000000002,0.42506000000000005,0.12421755109489652,0.0015165750888072051,0.00036469165057703885,97.64,97.368866,0.27113403320312557,98.69435825463171,Healthy,Normal stable operation,MAINTENANCE REQUIRED
2,0,239.4,0.3871,58.89,0.635,92.67174,1.5736413652572592,0.006573272202411275,0.0020000000000000018,-0.00019999999999997797,-0.0799999999999983,59.224000000000004,0.6354,0.38795999999999997,0.3104512844231106,0.0021908902300037457,0.0010064790111977667,59.36,59.02718,0.3328202819824213,97.63587375127462,Healthy,Normal stable operation,MAINTENANCE REQUIRED
2,0,223.5,0.3701,53.12,0.642,82.71735,1.5571790286144578,0.0069672439759036146,0.009000000000000008,0.00040000000000001146,1.1999999999999957,52.448,0.6364000000000001,0.3699,0.4974635665040591,0.0037815340802284164,0.00041833001323581047,52.34,52.37472,0.034721527099605964,96.5806034975075,Healthy,Normal stable operation,MAINTENANCE REQUIRED
1,0,231.9,0.4253,96.69,0.98,98.62707,1.020033819422898,0.004398593442962044,0.01200000000000001,-0.00029999999999996696,1.7999999999999972,96.176,0.9794,0.42517999999999995,0.9690098038719536,0.0085322916030802,0.0003898717737930667,96.27,96.06183,0.20817138671874602,93.8525163758767,Healthy,Normal stable operation,MAINTENANCE REQUIRED
2,1,223.8,0.3848,56.43,0.655,86.11824,1.526107389686337,0.00681906787169945,0.0020000000000000018,0.0006999999999999784,0.4099999999999966,55.206,0.6477999999999999,0.38096,1.6471733363553247,0.007463243262818526,0.006393199511980989,56.94,56.534573,0.40542739868163835,91.78642001376127,Healthy,Moderate load instability observed,MAINTENANCE REQUIRED
0,1,228.8,0.0416,7.11,0.749,9.51808,1.338689170182841,0.005850914205344585,-0.04600000000000004,0.0002999999999999947,-0.5,7.346000000000001,0.7706000000000001,0.041400000000000006,0.19424211695716173,0.017126003620226225,0.00015811388300843344,7.56,7.4597096,0.10029035568237266,92.89002316538796,Healthy,Possible power factor degradation,MAINTENANCE REQUIRED
